source_id,candidate_id,formula,surface,facet,reaction,adsorbate,site,reaction_energy,source,fallback_used
UmVhY3Rpb246MzQ2NTI=,CoW15O47|CoW15O47|1,CoW15O47,CoW15O47,1,2.0H2O(g) - 1.5H2(g) + * -> OOH*,OOH,B,4.8114231,Catalysis-Hub,False
UmVhY3Rpb246NDA4OTI1,La9Re3|La3Re|111,La9Re3,La3Re,111,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,O,hollow,-8.943086342376318,Catalysis-Hub,False
UmVhY3Rpb246NDA4OTU0,La9Tc3|La3Tc|111,La9Tc3,La3Tc,111,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,O,hollow,-6.603025427757075,Catalysis-Hub,False
UmVhY3Rpb246NDA4OTgz,La9Os3|La3Os|111,La9Os3,La3Os,111,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,O,hollow,-6.636635024165571,Catalysis-Hub,False
UmVhY3Rpb246NDA5MDEy,Ir3La9|La3Ir|111,Ir3La9,La3Ir,111,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,O,hollow,-7.816217765968304,Catalysis-Hub,False
UmVhY3Rpb246NDA5MDQx,La9Rh3|La3Rh|111,La9Rh3,La3Rh,111,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,O,hollow,-7.919047952563687,Catalysis-Hub,False
UmVhY3Rpb246NDA5MDcw,Co6La6|CoLa|101,Co6La6,CoLa,101,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,O,hollow,-6.9196957303279305,Catalysis-Hub,False
UmVhY3Rpb246NDA5MDk5,Fe3La9|La3Fe|111,Fe3La9,La3Fe,111,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,O,hollow,-6.956142113368969,Catalysis-Hub,False
UmVhY3Rpb246NDA5MTI4,La9Mn3|La3Mn|111,La9Mn3,La3Mn,111,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,O,hollow,-8.790199998562002,Catalysis-Hub,False
UmVhY3Rpb246NDA5MTU3,Au3La9|La3Au|111,Au3La9,La3Au,111,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,O,hollow,-8.776656892957817,Catalysis-Hub,False
UmVhY3Rpb246NDA5MTg2,Ag3La9|La3Ag|111,Ag3La9,La3Ag,111,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,O,hollow,-8.647864051970373,Catalysis-Hub,False
UmVhY3Rpb246NDA5MjE1,La9Zn3|La3Zn|111,La9Zn3,La3Zn,111,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,O,hollow,-7.574796735344989,Catalysis-Hub,False
UmVhY3Rpb246NDA4OTI2,La9Re3|La3Re|111,La9Re3,La3Re,111,CH3CHO(g) + 7* -> 2C* + 4H* + O*,O,hollow,-6.114225570263102,Catalysis-Hub,False
UmVhY3Rpb246NDA4OTU1,La9Tc3|La3Tc|111,La9Tc3,La3Tc,111,CH3CHO(g) + 7* -> 2C* + 4H* + O*,O,hollow,-3.661545717544527,Catalysis-Hub,False
UmVhY3Rpb246NDA4OTg0,La9Os3|La3Os|111,La9Os3,La3Os,111,CH3CHO(g) + 7* -> 2C* + 4H* + O*,O,hollow,-3.6425284975535988,Catalysis-Hub,False
UmVhY3Rpb246NDA5MDEz,Ir3La9|La3Ir|111,Ir3La9,La3Ir,111,CH3CHO(g) + 7* -> 2C* + 4H* + O*,O,hollow,-4.698577407054131,Catalysis-Hub,False
UmVhY3Rpb246NDA5MDQy,La9Rh3|La3Rh|111,La9Rh3,La3Rh,111,CH3CHO(g) + 7* -> 2C* + 4H* + O*,O,hollow,-4.760709023450204,Catalysis-Hub,False
UmVhY3Rpb246NDA4NzAw,La9Ti3|La3Ti|111,La9Ti3,La3Ti,111,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,O,hollow,-9.669492874155821,Catalysis-Hub,False
UmVhY3Rpb246NDA5MDcx,Co6La6|CoLa|101,Co6La6,CoLa,101,CH3CHO(g) + 7* -> 2C* + 4H* + O*,O,hollow,-5.0000004910194775,Catalysis-Hub,False
UmVhY3Rpb246NDA5MTAw,Fe3La9|La3Fe|111,Fe3La9,La3Fe,111,CH3CHO(g) + 7* -> 2C* + 4H* + O*,O,hollow,-3.975164127155608,Catalysis-Hub,False
UmVhY3Rpb246NDA5MTI5,La9Mn3|La3Mn|111,La9Mn3,La3Mn,111,CH3CHO(g) + 7* -> 2C* + 4H* + O*,O,hollow,-5.75411487824897,Catalysis-Hub,False
UmVhY3Rpb246NDA5MTU4,Au3La9|La3Au|111,Au3La9,La3Au,111,CH3CHO(g) + 7* -> 2C* + 4H* + O*,O,hollow,-5.562574627646995,Catalysis-Hub,False
UmVhY3Rpb246NDA5MTg3,Ag3La9|La3Ag|111,Ag3La9,La3Ag,111,CH3CHO(g) + 7* -> 2C* + 4H* + O*,O,hollow,-5.444361164556199,Catalysis-Hub,False
UmVhY3Rpb246NDA4NzAx,La9Ti3|La3Ti|111,La9Ti3,La3Ti,111,CH3CHO(g) + 7* -> 2C* + 4H* + O*,O,hollow,-6.578485249044775,Catalysis-Hub,False
UmVhY3Rpb246NDA4Nzc3,La9Nb3|La3Nb|111,La9Nb3,La3Nb,111,H2SO3(g) + 6* -> 2H* + 3O* + S*,O,hollow,-16.59202865665611,Catalysis-Hub,False
UmVhY3Rpb246NDA5MjE2,La9Zn3|La3Zn|111,La9Zn3,La3Zn,111,CH3CHO(g) + 7* -> 2C* + 4H* + O*,O,hollow,-4.531415018534631,Catalysis-Hub,False
UmVhY3Rpb246NDMzODA5,Pd36O3|Pd+1:3O|211,Pd36O3,Pd+1:3O,211,CHCHC* + O* - 0* -> CHCC* + OH*,OH,,-0.44037225261854474,Catalysis-Hub,False
UmVhY3Rpb246NDMzODE1,Pd36O3|Pd+1:3O|211,Pd36O3,Pd+1:3O,211,CHCHCH2* + O* - 0* -> CCHCH2* + OH*,OH,,-0.7154128916736227,Catalysis-Hub,False
UmVhY3Rpb246NDMzODE2,Pd36O3|Pd+1:3O|211,Pd36O3,Pd+1:3O,211,CH2CHCH2* + O* - 0* -> CHCHCH2* + OH*,OH,,-0.36003526419517584,Catalysis-Hub,False
UmVhY3Rpb246NDA5NDgx,La6Sn6|LaSn|101,La6Sn6,LaSn,101,O2(g) + 2* -> 2O*,O,bridge,-9.302006400565915,Catalysis-Hub,False
UmVhY3Rpb246NDMzODIx,Pd36O3|Pd+1:3O|211,Pd36O3,Pd+1:3O,211,CCOH* + O* - 0* -> COC* + OH*,OH,,-1.147334172448609,Catalysis-Hub,False
UmVhY3Rpb246NDMzODIy,Pd36O3|Pd+1:3O|211,Pd36O3,Pd+1:3O,211,O2(g) + 2.0* -> 2.0O*,O,,-0.4740606956038391,Catalysis-Hub,False
UmVhY3Rpb246NDMzODIz,Pd36O3|Pd+1:3O|211,Pd36O3,Pd+1:3O,211,CHCO* + O* - 0* -> COC* + OH*,OH,,-0.8246404796955176,Catalysis-Hub,False
UmVhY3Rpb246NDA5MjE4,Cd3La9|La3Cd|111,Cd3La9,La3Cd,111,CO2(g) + 3* -> C* + 2O*,O,hollow,-6.351874966936521,Catalysis-Hub,False
UmVhY3Rpb246NDA5MjQ3,Cd6La6|CdLa|101,Cd6La6,CdLa,101,CO2(g) + 3* -> C* + 2O*,O,bridge,-5.430341588131341,Catalysis-Hub,False
UmVhY3Rpb246NDA5Mjc2,Hg3La9|La3Hg|111,Hg3La9,La3Hg,111,CO2(g) + 3* -> C* + 2O*,O,hollow,-6.508347499226147,Catalysis-Hub,False
UmVhY3Rpb246NDMzODI2,Pd36O3|Pd+1:3O|211,Pd36O3,Pd+1:3O,211,CCHCH2* + O* - 0* -> CHCHC* + OH*,OH,,-1.2210406307131052,Catalysis-Hub,False
UmVhY3Rpb246NDA5MzA1,Hg6La6|HgLa|101,Hg6La6,HgLa,101,CO2(g) + 3* -> C* + 2O*,O,bridge,-5.002571966930191,Catalysis-Hub,False
UmVhY3Rpb246NDA5MzM0,Al3La9|La3Al|111,Al3La9,La3Al,111,CO2(g) + 3* -> C* + 2O*,O,hollow,-5.9600832851283485,Catalysis-Hub,False
UmVhY3Rpb246NDA5MzYz,Ga3La9|La3Ga|111,Ga3La9,La3Ga,111,CO2(g) + 3* -> C* + 2O*,O,hollow,-5.871599620231791,Catalysis-Hub,False
UmVhY3Rpb246NDA5Mzk0,La9Tl3|La3Tl|111,La9Tl3,La3Tl,111,CO2(g) + 3* -> C* + 2O*,O,hollow,-6.446336836930641,Catalysis-Hub,False
UmVhY3Rpb246NDA5NDUy,La9Sn3|La3Sn|111,La9Sn3,La3Sn,111,CO2(g) + 3* -> C* + 2O*,O,hollow,-6.351829115928922,Catalysis-Hub,False
UmVhY3Rpb246NDMzODI3,Pd36O3|Pd+1:3O|211,Pd36O3,Pd+1:3O,211,2.0OH* - 0* -> H2O(g) + O* + *,O,,0.6383435824100161,Catalysis-Hub,False
UmVhY3Rpb246NDMzODI5,Pd36O3|Pd+1:3O|211,Pd36O3,Pd+1:3O,211,CH3CHCH2* + O* - 0* -> CH2CHCH2* + OH*,OH,,-0.8678594382217852,Catalysis-Hub,False
UmVhY3Rpb246NDMzODMw,Pd36O3|Pd+1:3O|211,Pd36O3,Pd+1:3O,211,H* + O* - 0* -> OH* + *,OH,,-1.4449034573481185,Catalysis-Hub,False
UmVhY3Rpb246NDMzODMy,Pd36|Pd|211,Pd36,Pd,211,CHCHC* + O* - 0* -> CHCC* + OH*,OH,,-0.1441342167381663,Catalysis-Hub,False
UmVhY3Rpb246NDMzODQw,Pd36|Pd|211,Pd36,Pd,211,CHCHCH2* + O* - 0* -> CCHCH2* + OH*,OH,,-1.023322366803768,Catalysis-Hub,False
UmVhY3Rpb246NDMzODQx,Pd36|Pd|211,Pd36,Pd,211,CH2CHCH2* + O* - 0* -> CHCHCH2* + OH*,OH,,0.1548789042280987,Catalysis-Hub,False
UmVhY3Rpb246NDA5MjIw,Cd3La9|La3Cd|111,Cd3La9,La3Cd,111,NO(g) + 2* -> N* + O*,O,hollow,-8.718206840414496,Catalysis-Hub,False
UmVhY3Rpb246NDA5MjQ5,Cd6La6|CdLa|101,Cd6La6,CdLa,101,NO(g) + 2* -> N* + O*,O,bridge,-7.6467926150107814,Catalysis-Hub,False
UmVhY3Rpb246NDA5Mjc4,Hg3La9|La3Hg|111,Hg3La9,La3Hg,111,NO(g) + 2* -> N* + O*,O,hollow,-8.827248978206626,Catalysis-Hub,False
UmVhY3Rpb246NDMzODQ5,Pd36|Pd|211,Pd36,Pd,211,CH* + O* - 0* -> OH* + C*,OH,,-1.127219856789452,Catalysis-Hub,False
UmVhY3Rpb246NDA5MzA3,Hg6La6|HgLa|101,Hg6La6,HgLa,101,NO(g) + 2* -> N* + O*,O,bridge,-7.3617435729102,Catalysis-Hub,False
UmVhY3Rpb246NDA5MzM2,Al3La9|La3Al|111,Al3La9,La3Al,111,NO(g) + 2* -> N* + O*,O,hollow,-8.34133121470768,Catalysis-Hub,False
UmVhY3Rpb246NDMzODUx,Pd36|Pd|211,Pd36,Pd,211,CCOH* + O* - 0* -> COC* + OH*,OH,,-0.9078712628688663,Catalysis-Hub,False
UmVhY3Rpb246NDA5MzY1,Ga3La9|La3Ga|111,Ga3La9,La3Ga,111,NO(g) + 2* -> N* + O*,O,hollow,-8.432722552312043,Catalysis-Hub,False
UmVhY3Rpb246NDA5Mzk2,La9Tl3|La3Tl|111,La9Tl3,La3Tl,111,NO(g) + 2* -> N* + O*,O,hollow,-8.790538236211432,Catalysis-Hub,False
UmVhY3Rpb246NDA5NDU0,La9Sn3|La3Sn|111,La9Sn3,La3Sn,111,NO(g) + 2* -> N* + O*,O,hollow,-8.736076284207229,Catalysis-Hub,False
UmVhY3Rpb246NDMzODUz,Pd36|Pd|211,Pd36,Pd,211,O2(g) + 2.0* -> 2.0O*,O,,-2.0467628309997963,Catalysis-Hub,False
UmVhY3Rpb246NDMzODU1,Pd36|Pd|211,Pd36,Pd,211,CHCO* + O* - 0* -> COC* + OH*,OH,,-0.8655521168402629,Catalysis-Hub,False
UmVhY3Rpb246NDMzODU5,Pd36|Pd|211,Pd36,Pd,211,CCHCH2* + O* - 0* -> CHCHC* + OH*,OH,,-0.8445853365119547,Catalysis-Hub,False
UmVhY3Rpb246NDMzODYy,Pd36|Pd|211,Pd36,Pd,211,2.0OH* - 0* -> H2O(g) + O* + *,O,,0.8288160667434568,Catalysis-Hub,False
UmVhY3Rpb246NDA5MjIx,Cd3La9|La3Cd|111,Cd3La9,La3Cd,111,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,O,hollow,-5.596885461107718,Catalysis-Hub,False
UmVhY3Rpb246NDA5MjUw,Cd6La6|CdLa|101,Cd6La6,CdLa,101,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,O,bridge,-3.7317925849914673,Catalysis-Hub,False
UmVhY3Rpb246NDA5Mjc5,Hg3La9|La3Hg|111,Hg3La9,La3Hg,111,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,O,hollow,-5.925701837883366,Catalysis-Hub,False
UmVhY3Rpb246NDMzODY2,Pd36|Pd|211,Pd36,Pd,211,CH3CHCH2* + O* - 0* -> CH2CHCH2* + OH*,OH,,-0.7757680158392759,Catalysis-Hub,False
UmVhY3Rpb246NDMzODY3,Pd36|Pd|211,Pd36,Pd,211,H* + O* - 0* -> OH* + *,OH,,-0.7678737209062092,Catalysis-Hub,False
UmVhY3Rpb246NDA5MzA4,Hg6La6|HgLa|101,Hg6La6,HgLa,101,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,O,bridge,-2.649472853389284,Catalysis-Hub,False
UmVhY3Rpb246NDA5MzM3,Al3La9|La3Al|111,Al3La9,La3Al,111,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,O,hollow,-5.017821770378191,Catalysis-Hub,False
UmVhY3Rpb246NDA5MzY2,Ga3La9|La3Ga|111,Ga3La9,La3Ga,111,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,O,hollow,-4.864756920497143,Catalysis-Hub,False
UmVhY3Rpb246NDA5Mzk3,La9Tl3|La3Tl|111,La9Tl3,La3Tl,111,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,O,hollow,-5.894932837606007,Catalysis-Hub,False
UmVhY3Rpb246NDA5NDU1,La9Sn3|La3Sn|111,La9Sn3,La3Sn,111,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,O,hollow,-5.826162868185179,Catalysis-Hub,False
UmVhY3Rpb246NDA4Nzgz,La9V3|La3V|111,La9V3,La3V,111,CO2(g) + 3* -> C* + 2O*,O,hollow,-6.7967966037231236,Catalysis-Hub,False
UmVhY3Rpb246NDA5MjIy,Cd3La9|La3Cd|111,Cd3La9,La3Cd,111,CO(g) + 2* -> C* + O*,O,hollow,-3.997126027179206,Catalysis-Hub,False
UmVhY3Rpb246NDA5MjUx,Cd6La6|CdLa|101,Cd6La6,CdLa,101,CO(g) + 2* -> C* + O*,O,bridge,-3.496349895876506,Catalysis-Hub,False
UmVhY3Rpb246NDA5Mjgw,Hg3La9|La3Hg|111,Hg3La9,La3Hg,111,CO(g) + 2* -> C* + O*,O,hollow,-4.11376109347259,Catalysis-Hub,False
UmVhY3Rpb246NDE2Mjkw,Pt3Ru9|Ru3Pt|111,Pt3Ru9,Ru3Pt,111,H2O(g) - H2(g) + * -> O*,O,bridge|A_A|B,0.5214362385375466,Catalysis-Hub,False
UmVhY3Rpb246NDA5MzA5,Hg6La6|HgLa|101,Hg6La6,HgLa,101,CO(g) + 2* -> C* + O*,O,bridge,-3.058071782475622,Catalysis-Hub,False
UmVhY3Rpb246NDA5MzM4,Al3La9|La3Al|111,Al3La9,La3Al,111,CO(g) + 2* -> C* + O*,O,hollow,-3.7472542294741515,Catalysis-Hub,False
UmVhY3Rpb246NDA5MzY3,Ga3La9|La3Ga|111,Ga3La9,La3Ga,111,CO(g) + 2* -> C* + O*,O,hollow,-3.6322677650765627,Catalysis-Hub,False
UmVhY3Rpb246NDA5Mzk4,La9Tl3|La3Tl|111,La9Tl3,La3Tl,111,CO(g) + 2* -> C* + O*,O,hollow,-4.052714802675496,Catalysis-Hub,False
UmVhY3Rpb246NDA5NDU2,La9Sn3|La3Sn|111,La9Sn3,La3Sn,111,CO(g) + 2* -> C* + O*,O,hollow,-3.9783124846741202,Catalysis-Hub,False
UmVhY3Rpb246NDE1NTE3,Rh3Ta9|Ta3Rh|111,Rh3Ta9,Ta3Rh,111,NO(g) + 2* -> N* + O*,O,hollow,-8.895332540712843,Catalysis-Hub,False
UmVhY3Rpb246NDE1NzE0,Pt3Ta9|Ta3Pt|111,Pt3Ta9,Ta3Pt,111,H2O(g) + 3* -> 2H* + O*,O,hollow,-5.1453034304778384,Catalysis-Hub,False
UmVhY3Rpb246NDE1ODU0,Ag3Ta9|Ta3Ag|111,Ag3Ta9,Ta3Ag,111,H2O(g) + 3* -> 2H* + O*,O,hollow,-5.169215570275014,Catalysis-Hub,False
UmVhY3Rpb246NDE1ODk3,Cu3Ta9|Ta3Cu|111,Cu3Ta9,Ta3Cu,111,H2O(g) + 3* -> 2H* + O*,O,hollow,-5.035193790072412,Catalysis-Hub,False
UmVhY3Rpb246NDEzNDA2,Hf9Rh3|Hf3Rh|111,Hf9Rh3,Hf3Rh,111,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,O,hollow,-10.22030040027164,Catalysis-Hub,False
UmVhY3Rpb246NDEzODYx,Hf6Zn6|HfZn|101,Hf6Zn6,HfZn,101,N2O(g) + 3* -> 2N* + O*,O,bridge,-9.806338379411727,Catalysis-Hub,False
UmVhY3Rpb246NDE5MTIx,Mn3Mo9|Mo3Mn|111,Mn3Mo9,Mo3Mn,111,N2O(g) + 3* -> 2N* + O*,O,hollow,-8.22966943720644,Catalysis-Hub,False
UmVhY3Rpb246NDE1MDc1,Ti9Tl3|Ti3Tl|111,Ti9Tl3,Ti3Tl,111,O2(g) + 2* -> 2O*,O,hollow,-11.95240498516523,Catalysis-Hub,False
UmVhY3Rpb246NDE1Mzkx,Ta9Tc3|Ta3Tc|111,Ta9Tc3,Ta3Tc,111,H2SO3(g) + 6* -> 2H* + 3O* + S*,O,hollow,-18.91383889656754,Catalysis-Hub,False
UmVhY3Rpb246NDE1NTE4,Rh3Ta9|Ta3Rh|111,Rh3Ta9,Ta3Rh,111,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,O,hollow,-9.530710326502572,Catalysis-Hub,False
UmVhY3Rpb246NDM5MzA3,Cu36|Cu|511,Cu36,Cu,511,H2O(g) - 0.5H2(g) + * -> OH*,OH,,0.49759364563942654,Catalysis-Hub,False
UmVhY3Rpb246NDE5MTIy,Mn3Mo9|Mo3Mn|111,Mn3Mo9,Mo3Mn,111,H2O2(g) + 4* -> 2H* + 2O*,O,hollow,-8.878675364468336,Catalysis-Hub,False
UmVhY3Rpb246NDM5MzEx,Cu36|Cu|511,Cu36,Cu,511,H2O(g) - 0.5H2(g) + * -> OH*,OH,,0.07484675134037388,Catalysis-Hub,False
UmVhY3Rpb246NDEzNDA3,Al3Os9|Os3Al|111,Al3Os9,Os3Al,111,H2O(g) - H2(g) + * -> O*,O,top|B,1.8268472764355579,Catalysis-Hub,False
UmVhY3Rpb246NDE1MTIy,Pb3Ti9|Ti3Pb|111,Pb3Ti9,Ti3Pb,111,O2(g) + 2* -> 2O*,O,hollow,-11.686900247562335,Catalysis-Hub,False
UmVhY3Rpb246NDE1NDMx,Ru3Ta9|Ta3Ru|111,Ru3Ta9,Ta3Ru,111,O2(g) + 2* -> 2O*,O,hollow,-11.309795093763569,Catalysis-Hub,False
UmVhY3Rpb246NDM5MzE3,Cu36|Cu|511,Cu36,Cu,511,H2O(g) - 0.5H2(g) + * -> OH*,OH,,0.4937016692565521,Catalysis-Hub,False
UmVhY3Rpb246NDE1NDcw,Ir3Ta9|Ta3Ir|111,Ir3Ta9,Ta3Ir,111,NO2(g) + 3* -> N* + 2O*,O,hollow,-13.761825411044128,Catalysis-Hub,False
UmVhY3Rpb246NDE1NTE5,Rh3Ta9|Ta3Rh|111,Rh3Ta9,Ta3Rh,111,CO(g) + 2* -> C* + O*,O,hollow,-4.769417346678551,Catalysis-Hub,False
UmVhY3Rpb246NDM5MzIx,Cu36|Cu|511,Cu36,Cu,511,H2O(g) - 0.5H2(g) + * -> OH*,OH,,-0.009921679171384312,Catalysis-Hub,False
UmVhY3Rpb246NDEzNDA4,Hf9Rh3|Hf3Rh|111,Hf9Rh3,Hf3Rh,111,CO(g) + 2* -> C* + O*,O,hollow,-5.526118992472789,Catalysis-Hub,False
UmVhY3Rpb246NDEzODYz,Hf6Zn6|HfZn|101,Hf6Zn6,HfZn,101,H2O2(g) + 4* -> 2H* + 2O*,O,bridge,-10.843135098680477,Catalysis-Hub,False
UmVhY3Rpb246NDE1MTcw,Sn3Ti9|Ti3Sn|111,Sn3Ti9,Ti3Sn,111,O2(g) + 2* -> 2O*,O,hollow,-11.563169268561069,Catalysis-Hub,False
UmVhY3Rpb246NDE1MzQw,Re3Ta9|Ta3Re|111,Re3Ta9,Ta3Re,111,O2(g) + 2* -> 2O*,O,hollow,-11.034174524164882,Catalysis-Hub,False
UmVhY3Rpb246NDM5MzMw,Cu36|Cu|511,Cu36,Cu,511,H2O(g) - 0.5H2(g) + * -> OH*,OH,,0.2367995272288681,Catalysis-Hub,False
UmVhY3Rpb246NDE5MTI0,Mn3Mo9|Mo3Mn|111,Mn3Mo9,Mo3Mn,111,H2SO4(g) + 7* -> 2H* + 4O* + S*,O,hollow,-15.536274310970839,Catalysis-Hub,False
UmVhY3Rpb246NDE1NDcy,Ir3Ta9|Ta3Ir|111,Ir3Ta9,Ta3Ir,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,hollow,-9.295672270736986,Catalysis-Hub,False
UmVhY3Rpb246NDM5MzM5,Cu36|Cu|511,Cu36,Cu,511,H2O(g) - 0.5H2(g) + * -> OH*,OH,,0.1383731583264307,Catalysis-Hub,False
UmVhY3Rpb246NDEzNDEw,Hf9Rh3|Hf3Rh|111,Hf9Rh3,Hf3Rh,111,NO2(g) + 3* -> N* + 2O*,O,hollow,-15.559933248338211,Catalysis-Hub,False
UmVhY3Rpb246NDE5MTI1,Mn3Mo9|Mo3Mn|111,Mn3Mo9,Mo3Mn,111,CH3OH(g) + 6* -> C* + 4H* + O*,O,hollow,-5.145858542811311,Catalysis-Hub,False
UmVhY3Rpb246NDEzODY1,Hf6Zn6|HfZn|101,Hf6Zn6,HfZn,101,H2SO4(g) + 7* -> 2H* + 4O* + S*,O,bridge,-19.6932210944924,Catalysis-Hub,False
UmVhY3Rpb246NDE1NDcz,Ir3Ta9|Ta3Ir|111,Ir3Ta9,Ta3Ir,111,H2O(g) + 3* -> 2H* + O*,O,hollow,-5.344069392182178,Catalysis-Hub,False
UmVhY3Rpb246NDE1NTIy,Rh3Ta9|Ta3Rh|111,Rh3Ta9,Ta3Rh,111,NO2(g) + 3* -> N* + 2O*,O,hollow,-13.10963806474524,Catalysis-Hub,False
UmVhY3Rpb246NDE1ODU5,Ag3Ta9|Ta3Ag|111,Ag3Ta9,Ta3Ag,111,O2(g) + 2* -> 2O*,O,hollow,-10.92659839976568,Catalysis-Hub,False
UmVhY3Rpb246NDE1OTAy,Cu3Ta9|Ta3Cu|111,Cu3Ta9,Ta3Cu,111,O2(g) + 2* -> 2O*,O,hollow,-10.674443022563537,Catalysis-Hub,False
UmVhY3Rpb246NDM5MzU4,Cu28|Cu|310,Cu28,Cu,310,H2O(g) - 0.5H2(g) + * -> OH*,OH,,0.06028097312810132,Catalysis-Hub,False
UmVhY3Rpb246NDE1NTIz,Rh3Ta9|Ta3Rh|111,Rh3Ta9,Ta3Rh,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,hollow,-8.935433004639208,Catalysis-Hub,False
UmVhY3Rpb246NDEzNDEy,Hf9Rh3|Hf3Rh|111,Hf9Rh3,Hf3Rh,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,hollow,-10.867300168223892,Catalysis-Hub,False
UmVhY3Rpb246NDE5MTI3,Mn3Mo9|Mo3Mn|111,Mn3Mo9,Mo3Mn,111,H2SO3(g) + 6* -> 2H* + 3O* + S*,O,hollow,-13.366939795168946,Catalysis-Hub,False
UmVhY3Rpb246NDE1MDgx,Ti9Tl3|Ti3Tl|111,Ti9Tl3,Ti3Tl,111,SO2(g) + 3* -> 2O* + S*,O,hollow,-12.382151785461474,Catalysis-Hub,False
UmVhY3Rpb246NDE1MTI3,Pb3Ti9|Ti3Pb|111,Pb3Ti9,Ti3Pb,111,SO2(g) + 3* -> 2O* + S*,O,hollow,-12.02316519585861,Catalysis-Hub,False
UmVhY3Rpb246NDE1MTc0,Sn3Ti9|Ti3Sn|111,Sn3Ti9,Ti3Sn,111,SO2(g) + 3* -> 2O* + S*,O,hollow,-11.850587469756874,Catalysis-Hub,False
UmVhY3Rpb246NDE1NTI0,Rh3Ta9|Ta3Rh|111,Rh3Ta9,Ta3Rh,111,H2O(g) + 3* -> 2H* + O*,O,hollow,-4.861968705483491,Catalysis-Hub,False
UmVhY3Rpb246NDE1NzIx,Pt3Ta9|Ta3Pt|111,Pt3Ta9,Ta3Pt,111,O2(g) + 2* -> 2O*,O,hollow,-10.890051062165185,Catalysis-Hub,False
UmVhY3Rpb246NDM5Mzc3,Cu28|Cu|310,Cu28,Cu,310,H2O(g) - 0.5H2(g) + * -> OH*,OH,,-0.233162181400985,Catalysis-Hub,False
UmVhY3Rpb246NDI1OTIw,Au9In3|Au3In|111,Au9In3,Au3In,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,hollow,7.661243628471993,Catalysis-Hub,False
UmVhY3Rpb246NDI2NTI1,Al3Zn9|Zn3Al|111,Al3Zn9,Zn3Al,111,H2O2(g) + 4* -> 2H* + 2O*,O,hollow,-3.8226816004764714,Catalysis-Hub,False
UmVhY3Rpb246NDI2NzEw,Au6Pd6|AuPd|101,Au6Pd6,AuPd,101,H2O(g) - 0.5H2(g) + * -> OH*,OH,bridge|B_B|A,0.7982512518800604,Catalysis-Hub,False
UmVhY3Rpb246NDQ0MjU3,V24N12|V2N-mp-33090-B|100,V24N12,V2N-mp-33090-B,100,H2O(g) - 0.5H2(g) + * -> HO*,OH,site5,-2.2481539750000366,Catalysis-Hub,False
UmVhY3Rpb246NDQ0MjYw,V24N12|V2N-mp-33090-B|100,V24N12,V2N-mp-33090-B,100,H2O(g) - 0.5H2(g) + * -> HO*,OH,site16,-1.114269164999996,Catalysis-Hub,False
UmVhY3Rpb246NDQ0MjYx,V24N12|V2N-mp-33090-B|100,V24N12,V2N-mp-33090-B,100,H2O(g) - 0.5H2(g) + * -> HO*,OH,site14,-1.114951254999994,Catalysis-Hub,False
UmVhY3Rpb246NDQ0MjY0,V24N12|V2N-mp-33090-B|100,V24N12,V2N-mp-33090-B,100,H2O(g) - 0.5H2(g) + * -> HO*,OH,site8,-2.243727315000001,Catalysis-Hub,False
UmVhY3Rpb246NDI1NjMx,Al3Pd9|Pd3Al|111,Al3Pd9,Pd3Al,111,H2SO3(g) + 6* -> 2H* + 3O* + S*,O,hollow,-3.603570503373703,Catalysis-Hub,False
UmVhY3Rpb246NDI1OTIx,Au9In3|Au3In|111,Au9In3,Au3In,111,H2O(g) + 3* -> 2H* + O*,O,hollow,2.778748151524155,Catalysis-Hub,False
UmVhY3Rpb246NDI2NTI2,Al3Zn9|Zn3Al|111,Al3Zn9,Zn3Al,111,H2SO4(g) + 7* -> 2H* + 4O* + S*,O,hollow,-6.29457949348398,Catalysis-Hub,False
